ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
0,2,1,0,0,1,1,0,0,2,2,1,2,1,1,2,17.19,12.06,7.65,8.38
0,2,2,0,2,2,1,1,1,0,1,2,0,0,2,2,14.27,2.87,9.44,8.19
0,2,0,0,2,2,2,1,1,2,1,1,0,1,1,1,21.48,12.9,11.63,10.56
0,2,1,1,1,2,2,2,2,0,2,2,1,0,0,2,18.99,18.64,7.09,6.54
2,2,2,0,0,1,0,2,0,2,1,2,2,1,2,1,17.39,12.77,9.15,6.15
0,1,0,1,1,0,2,0,2,1,2,0,0,1,1,0,19.02,14.4,5.14,14.64
2,1,0,2,0,1,1,2,2,1,0,1,2,2,0,2,20.42,12.13,6.35,8.26
2,1,0,1,2,1,2,0,1,0,0,2,0,1,0,2,21.49,8.6,7.31,14.67
2,2,0,0,1,2,1,1,0,2,2,1,0,2,2,1,22.28,12.92,13.09,10.33
1,2,2,0,0,1,1,2,0,1,0,0,1,2,1,2,14.2,6.09,7.63,4.85
2,0,2,0,1,1,2,2,2,0,1,2,2,2,0,2,19.38,16.13,7.4,6.74
1,2,2,2,1,2,1,1,0,1,1,0,1,2,2,2,14.37,2.39,10.45,2.67
1,0,1,2,1,1,2,2,2,0,0,0,1,0,2,0,16.44,12.6,4.39,8.79
0,0,2,0,1,0,2,0,0,2,1,2,1,2,1,0,13.47,12.79,7.36,8.02
1,2,2,1,2,1,1,2,2,0,0,2,0,2,0,1,19.34,12.78,7.1,10.58
0,0,1,2,2,1,1,0,2,2,1,0,0,1,0,0,16.97,10.37,2.45,10.75
1,2,0,2,2,0,1,2,0,0,0,0,0,1,0,1,13.03,6.82,4.48,8.28
1,0,0,0,0,2,2,2,1,0,2,2,2,1,2,0,21.77,16.77,13.44,8.59
1,0,0,1,0,2,1,0,2,0,1,1,2,1,1,1,22.76,8.61,13.99,10.34
1,1,0,2,2,2,1,1,1,2,0,2,0,1,0,2,21.62,8.57,10.25,10.02
0,2,0,2,0,2,2,0,1,2,2,1,1,0,1,2,17.47,14.18,8.22,6.62
0,0,2,0,2,1,0,2,0,2,0,0,1,1,1,2,14.67,10.53,5.02,6.45
0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,10.71,0.67,1.69,8.9
1,1,2,0,0,0,1,1,0,1,1,1,1,1,1,2,16.09,4.45,9.35,8.88
0,2,2,2,1,0,2,1,0,1,0,2,1,1,0,2,10.96,8.82,4.21,4.76
2,0,0,0,2,2,1,1,2,0,2,0,2,1,1,2,20.93,10.62,11.06,6.55
2,1,0,2,1,2,1,2,1,0,0,0,0,0,0,1,16.39,4.29,6.03,8.96
1,0,2,0,1,1,2,1,0,2,2,1,0,0,2,1,21.2,14.99,7.36,12.71
0,1,0,0,1,2,2,1,1,2,1,1,2,0,1,2,19.28,10.39,9.25,8.42
1,1,2,2,0,0,0,2,1,1,0,2,0,1,2,2,18.71,8.68,8.03,12.19
0,0,1,0,2,1,0,2,2,0,0,0,1,2,1,2,16.86,10.8,5.94,8.67
0,2,1,1,2,1,0,2,0,1,1,2,0,2,2,2,20.12,8.09,7.34,14.81
1,0,0,1,1,1,2,2,0,0,2,0,1,2,1,1,22.45,14.06,7.78,10.22
1,1,0,1,1,1,2,0,0,1,0,2,2,2,2,0,19.37,8.38,9.4,12.7
1,0,2,1,0,1,2,1,1,2,0,0,2,1,0,0,16.23,10.13,5.71,6.25
1,0,1,2,0,2,0,1,2,1,0,0,2,0,2,0,14.12,4.92,8.21,6.8
2,2,2,0,2,2,2,0,2,2,1,2,0,0,1,2,19.46,14.18,11.2,8.73
2,0,0,2,0,2,2,1,1,1,1,1,2,1,1,1,22.33,8.53,12.66,8.79
1,1,0,0,1,2,0,2,1,1,0,2,2,1,1,0,18.07,8.15,13.93,8.51
2,2,1,2,2,2,2,2,0,1,1,0,2,1,2,2,18.18,10.7,10.33,4.28
2,0,2,1,1,2,2,1,2,0,2,1,1,0,2,0,19.64,14.25,11.86,8.28
0,2,2,1,1,1,1,0,2,2,1,1,2,2,2,1,18.37,12.95,7.41,8.95
2,0,2,0,0,1,1,1,1,1,2,2,1,0,0,2,16.69,6.11,5.67,6.81
1,0,1,0,2,2,0,0,1,1,1,2,1,0,1,1,17.1,2.49,11.5,8.45
1,1,2,0,1,0,2,1,2,1,2,0,1,2,2,1,18.55,14.05,7.46,6.86
0,0,2,2,0,1,0,2,0,1,1,2,0,2,1,1,18.66,8.05,6.36,12.61
2,0,0,2,1,0,1,2,2,1,0,2,2,2,0,1,18.19,12.08,6.76,8.31
2,0,0,2,0,0,0,1,1,0,2,2,1,1,2,2,18.83,8.34,9,10.09
1,1,2,1,2,2,0,2,2,0,0,2,1,0,0,0,14.48,10.43,9.91,6.94
1,1,2,0,0,2,1,0,2,1,2,0,2,1,1,0,16.31,10.24,11.39,4.77
1,2,2,1,2,0,1,2,0,1,0,0,2,0,1,1,12.36,4.3,5.51,6.88
0,2,1,1,0,1,2,0,1,2,0,0,2,1,2,1,17.71,10.45,5.95,8.1
0,2,1,2,0,1,0,1,0,1,2,0,1,2,2,1,14.1,6.67,4.64,6.27
2,0,0,2,1,0,1,1,0,2,0,0,2,1,2,1,16.8,6.18,6.3,8.75
0,1,2,1,0,0,0,0,1,0,1,2,0,0,2,1,14.01,2.18,5.19,15
0,2,1,2,2,0,1,1,0,0,1,2,2,1,2,0,11.75,4.27,6.71,8.38
2,0,1,2,0,2,2,2,1,2,2,2,1,1,0,1,23.58,20.47,10.22,6.68
0,1,2,2,0,0,0,2,0,2,0,2,2,0,1,0,10.71,10.94,4.83,8.01
1,2,0,1,2,0,1,1,0,2,0,0,2,2,0,2,14.4,6.85,5.66,6.22
1,1,0,1,0,0,2,2,2,0,1,2,0,1,1,1,25.82,16.84,9.54,16.19
1,1,2,1,0,1,1,1,2,0,2,1,1,0,1,1,20.97,10.16,7.99,10.72
0,1,0,0,2,2,0,2,2,1,2,1,2,2,0,2,19.6,16.74,9.51,6.89
0,1,1,0,1,0,2,0,0,1,2,1,0,2,0,0,15.34,12.46,5.08,12.42
2,2,1,0,1,1,1,2,1,2,0,0,1,0,0,1,14.03,8.68,3.17,4.16
2,0,0,1,0,0,1,2,2,1,0,1,2,0,1,1,20.1,10.07,7.57,12.82
1,0,1,0,1,0,1,0,2,2,0,2,2,1,0,1,17.87,12.01,7.93,8.33
0,0,1,2,1,1,1,1,2,1,0,1,0,0,1,1,19.04,6.15,4.06,14.92
2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,21.82,20.79,12.41,4.28
1,0,1,0,1,2,1,0,0,1,2,2,2,1,1,1,20.88,8.1,13.63,8.02
0,2,2,1,2,0,1,0,2,2,1,0,0,2,0,0,12.23,10.69,3.93,8.16
1,1,2,1,1,2,2,0,1,0,2,0,2,1,1,1,19.08,10.75,11.87,6.83
1,2,1,0,1,0,2,0,2,2,1,2,1,0,2,2,17.33,14.41,7.87,8.51
1,1,1,2,1,0,1,2,2,0,2,1,1,1,1,1,21.5,16.82,8.27,10.78
2,2,1,1,0,0,0,0,0,1,2,0,1,2,1,0,13.77,6.05,7.35,8.01
2,2,0,0,2,1,2,0,1,2,0,0,2,2,0,2,15.35,10.07,5.46,4.67
0,2,0,2,2,1,0,1,0,1,0,2,2,2,2,0,12.07,4.21,6.81,8.2
1,2,1,2,0,2,0,1,1,2,2,2,1,2,2,2,20.01,12.7,12.43,6.36
1,2,2,0,2,1,2,0,1,1,1,0,1,1,0,0,11.97,6.89,5.73,2.47
2,2,0,1,2,1,0,0,0,0,1,0,0,1,1,2,17.9,2.35,7.43,12.6
1,1,0,2,1,1,0,1,1,1,0,2,2,0,2,1,17.98,2.44,6.11,10.85
2,2,0,2,1,1,2,0,1,2,2,0,0,1,1,0,19.81,15,6.72,10.98
1,1,0,1,2,1,2,2,2,2,1,1,1,1,0,0,23.17,20.48,7.76,10.3
0,1,0,2,0,1,1,0,2,1,0,1,1,0,2,1,16.51,6.35,4.99,10.9
2,1,2,0,0,2,1,2,0,2,2,2,1,1,2,1,21.19,16.28,13.46,6.04
0,2,1,0,1,0,2,2,0,1,2,0,2,1,0,2,13.66,14.62,3.85,4.53
0,1,1,1,2,1,0,1,1,1,1,2,2,1,1,0,18.8,4.71,7.95,12.51
0,1,2,1,1,1,2,0,0,1,0,0,0,1,2,1,17.46,6.59,5.34,12.27
2,1,0,0,0,1,2,2,1,2,1,0,2,2,0,0,18.41,14.68,5.57,6.01
0,1,1,2,0,0,0,2,0,2,2,2,1,0,1,2,16.28,14.36,4.39,10.37
2,1,1,2,1,2,0,0,1,0,1,0,2,2,2,2,16.12,2.58,10.08,6.56
1,0,1,0,2,2,0,1,2,1,1,2,1,0,2,1,19.22,6.76,11.27,8.56
2,1,2,0,0,2,0,1,0,1,2,2,0,1,0,0,16.18,8.47,11.44,8.26
0,0,0,2,1,2,1,2,1,1,0,0,0,0,1,0,15.28,4.52,6.69,10.92
0,0,1,2,1,0,1,0,1,0,1,1,0,1,0,0,13.92,4.96,4.96,12.59
1,0,1,1,2,1,0,1,1,1,0,1,2,1,0,1,19.34,4.6,7.81,10.26
1,1,0,0,0,2,2,2,2,1,0,1,0,2,2,2,25.12,16.27,13.97,12.07
1,2,2,0,1,2,2,1,2,2,1,2,1,1,0,1,18.9,16.45,11.15,2.81
2,1,0,2,0,2,2,2,2,2,0,1,0,2,0,1,24.22,20.38,10.02,10.26
2,1,1,1,0,0,0,1,1,1,0,2,0,2,0,0,17.71,4.93,7.96,14.45
2,1,2,1,1,2,1,0,2,0,0,2,1,2,1,0,17.26,8.34,13.27,8.78
0,2,1,1,1,0,2,2,1,1,2,1,1,0,2,1,18.72,14.72,5.74,10.68
0,2,1,2,1,2,2,1,1,0,2,1,1,0,2,2,16.14,10.98,8.23,6.94
1,0,1,2,2,1,0,1,0,0,0,0,0,1,2,1,18,2.02,6.68,12.39
1,2,2,1,0,2,0,2,0,1,2,1,1,1,0,0,15.68,12.97,11.64,4.14
2,0,1,0,2,1,0,2,2,1,0,2,1,2,2,0,19.5,12.65,9.38,10.49
2,0,0,0,1,1,0,0,2,2,2,2,0,1,1,0,22.92,16.07,9.16,14.11
1,0,2,0,0,0,1,2,2,0,2,0,1,1,1,1,17.64,14.54,7.74,6.64
0,0,2,2,2,0,2,2,1,0,2,2,2,2,1,2,17.31,16.31,6.89,8.15
0,1,2,2,0,1,0,0,0,2,1,2,0,2,1,0,15.93,8.68,6.79,12.17
2,1,2,1,1,0,0,1,0,0,1,2,0,2,1,1,18.82,4.15,9.09,14.55
0,2,2,2,2,2,1,0,0,0,1,1,1,0,1,1,10.56,2.42,8.82,4.29
1,1,2,2,2,1,1,1,1,0,2,1,1,1,1,0,17.67,8.18,8.56,8.83
1,0,1,0,1,2,2,1,2,1,1,2,2,1,0,0,19.87,12.66,11.72,6.38
2,2,0,0,0,2,0,0,1,2,1,1,0,0,2,1,18.26,6.76,11.93,10.91
2,2,2,0,2,2,2,1,1,2,1,2,2,0,0,2,15.57,10.08,9.48,2.83
2,0,1,2,2,1,2,1,0,1,2,0,2,1,0,0,16.33,10.1,4.54,6.25
0,2,1,2,0,1,1,2,1,1,0,2,1,0,2,1,15.97,6.47,4.99,8.68
2,0,0,1,2,0,1,0,2,2,1,0,0,0,0,0,16.52,8.43,3.97,12.92
2,0,0,1,1,0,0,1,1,0,2,0,2,1,2,2,18.44,6.84,7.85,10.94
2,2,2,1,2,0,1,0,2,1,0,0,1,2,1,2,14.56,6.77,7.62,6.96
1,1,1,1,1,2,1,0,2,1,1,1,1,2,0,0,19.02,8.31,11.82,8.38
1,1,0,0,1,1,1,0,2,0,1,2,1,1,0,1,18.26,8.1,7.96,8.3
1,1,0,1,1,1,0,0,2,1,2,0,0,1,1,1,23.54,10.69,7.02,14.09
1,0,0,0,1,1,0,0,2,2,0,1,1,1,0,2,18.25,12.71,7.84,8.57
2,1,0,2,0,2,2,2,2,0,0,0,1,2,1,1,20.08,14.35,10.85,6.37
1,2,1,2,0,2,0,1,2,1,1,1,2,2,2,1,19.08,8.79,12.84,6.95
0,1,1,0,0,0,1,2,2,2,1,0,2,0,2,0,14.05,12.81,3.38,8.21
2,0,0,2,1,1,2,2,1,0,1,0,0,1,0,2,20.69,10.9,4.16,10.22
1,2,2,1,0,2,2,2,2,0,0,2,1,2,0,2,18.77,16.32,11.64,4.94
1,1,0,0,1,2,0,1,0,0,0,0,2,1,0,1,13.39,2.68,9.27,4.99
2,2,0,2,1,0,0,2,0,0,0,2,0,2,0,2,14.28,8.59,6.25,10.88
1,1,0,2,2,0,1,0,2,0,0,0,0,0,0,0,11.76,4.53,2.1,10.36
0,2,0,0,2,0,0,1,0,0,1,0,2,2,1,2,10.28,2.81,5.12,6.02
0,1,2,0,1,0,2,1,2,2,1,0,1,2,2,1,16.56,14.92,5.46,6.8
1,1,0,1,0,2,0,0,2,1,2,1,1,2,0,1,21.06,12.28,11.5,8.14
0,2,1,0,1,2,2,0,0,0,0,0,2,2,2,2,12.01,6.45,9.4,4.59
1,0,1,2,2,1,0,0,1,2,0,2,0,1,2,2,21.9,8.22,8.28,14.41
1,0,0,2,1,0,1,2,2,1,0,1,1,0,0,2,16.65,10.52,4.02,8.24
1,0,1,0,2,2,1,2,2,0,2,1,1,1,0,2,21.65,16.18,11.66,6.37
2,1,0,2,2,2,1,2,2,0,1,2,2,2,2,2,22.44,12.26,12.5,8.8
1,0,1,1,2,1,2,0,0,2,0,0,1,1,1,2,20.36,10.99,7.07,10.65
0,0,1,0,1,0,1,2,1,0,0,0,1,2,1,2,14.66,6.1,5.35,8.11
0,1,0,2,2,2,1,0,1,1,0,0,0,1,1,0,15.72,2.71,8.4,10.54
2,1,2,2,1,0,2,2,1,2,1,0,0,0,2,1,18.08,12.75,4.68,10.34
1,2,1,0,1,0,0,1,0,1,2,1,0,1,0,0,14.39,8.01,7.77,10.14
1,2,2,1,0,1,1,0,0,1,2,0,0,0,2,2,16.2,4.45,5.31,10.22
0,0,2,1,1,2,1,2,0,2,0,2,2,1,2,1,19.74,12.86,11.42,8.49
2,2,2,1,0,0,0,2,2,2,0,1,0,1,1,2,20.99,16.15,9.58,12.41
2,0,1,1,1,2,0,1,0,1,0,0,1,1,0,0,14.23,2.1,9.48,6.11
2,2,2,1,1,0,0,2,0,0,0,2,1,0,0,1,10.63,6.48,5.89,6.46
0,1,0,1,0,0,0,1,1,0,1,2,0,1,1,1,19.39,4.16,7.6,16.9
1,1,0,1,0,1,0,1,2,1,1,0,0,1,1,2,23.89,6.59,7.21,14.1
0,2,0,0,0,0,2,2,0,2,2,2,1,0,1,1,16.76,18.46,5.58,8.63
1,0,2,1,0,2,1,0,1,0,1,1,2,2,2,1,19.25,4.17,13.74,8.19
1,1,2,0,2,0,1,2,0,0,2,0,2,0,2,1,13.47,8.15,5.75,6.64
0,0,0,1,2,2,0,2,2,0,2,1,0,1,0,1,22.14,16.64,9.69,12.62
2,2,1,0,2,1,1,2,2,1,2,0,2,0,1,2,18.85,12.77,5.95,6.51
2,2,2,0,2,2,0,2,1,1,2,1,1,1,0,2,16.66,12.53,11.54,2.3
0,2,1,1,2,2,1,0,2,2,2,1,0,2,1,2,23.9,16.35,11.04,12.39
2,2,1,0,0,0,0,1,2,0,2,0,0,2,0,0,13.29,10.22,5.29,8.14
0,2,1,0,0,2,1,0,0,0,1,2,0,2,2,1,16.53,4.37,11.45,10.65
2,1,0,2,2,1,1,2,2,1,0,2,1,2,0,0,18.73,12.09,6.3,8.02
1,2,2,1,0,1,2,0,0,2,2,0,1,1,2,2,18.24,14.74,7.72,6.29
1,1,2,0,1,1,1,0,2,2,1,0,2,0,1,2,16.13,8.45,5.59,6.66
0,0,2,2,0,2,1,2,2,2,2,1,2,0,0,2,17.46,18.69,6.22,4.84
2,2,2,1,0,2,2,2,1,2,2,2,0,2,0,0,21.16,20.51,11.02,8.22
2,2,0,2,0,2,1,2,2,0,2,1,0,1,2,1,23.27,16.66,12.31,10.93
2,1,2,0,2,1,1,1,0,0,1,2,2,0,0,0,11.74,2.29,5.22,6.21
0,1,0,1,2,0,0,1,1,1,2,2,0,1,0,2,19.16,8.69,5.05,14.35
2,2,2,1,1,1,0,2,0,2,1,0,2,0,1,2,15.7,8.56,5.92,6.74
2,0,1,0,1,1,0,2,1,0,2,0,0,1,1,0,19.33,10.59,7.04,12.12
0,0,1,1,2,1,2,2,1,1,1,1,1,2,1,1,23.79,12.92,7.46,12.99
0,0,2,1,2,0,1,2,1,0,2,1,1,1,0,0,14.56,12.29,5.2,8.13
0,2,1,2,1,1,1,0,0,2,1,2,1,1,2,0,14.85,8.86,6.56,8.4
0,1,0,0,2,0,2,2,0,1,0,0,0,2,1,1,17.03,10.61,5.95,12.15
2,1,1,2,2,0,2,2,2,1,1,2,2,2,0,2,20.68,16.63,6.75,8.49
1,1,0,0,0,1,2,0,2,0,0,1,2,0,1,0,16.86,10.72,7.77,10.69
0,0,0,0,0,2,0,0,2,2,2,0,2,1,0,0,14.05,14.41,7.54,4.03
0,0,0,2,1,0,0,1,1,2,0,1,1,0,0,2,12.74,6.72,2.89,8.94
0,1,2,2,0,0,0,0,1,2,1,1,0,2,0,2,14.75,8.8,4.69,10.72
2,1,2,1,1,0,1,0,2,0,0,1,1,1,0,2,15.52,8.61,7.19,8.64
2,2,0,2,1,0,2,2,1,1,0,2,0,0,0,0,14.26,10.57,4.84,10.34
1,1,0,2,2,0,0,1,2,0,2,1,0,1,2,2,21.49,12.75,8.97,14.27
1,1,0,1,2,0,1,0,1,1,2,2,0,0,0,2,19.98,6.43,5.28,14.77
0,1,0,2,0,1,2,2,2,2,2,1,2,0,1,1,22.95,22.4,4,10.43
0,1,1,2,1,2,1,1,0,1,2,2,0,2,1,2,21.21,8.7,10.55,12.51
1,2,0,0,2,0,1,2,0,1,0,0,0,0,0,2,12,4.89,3.59,8.15
2,2,2,1,2,2,0,2,1,0,0,0,0,2,0,0,13.84,6.84,9.2,6.02
1,1,2,0,0,2,0,1,2,0,2,2,1,2,2,2,19.94,12.71,13.27,6.81
1,2,2,1,2,2,1,1,0,1,2,2,2,1,2,1,19.37,8.33,13.38,6.26
0,0,2,2,1,2,1,1,0,2,1,0,1,1,2,1,15.24,6.61,8.94,4.11
2,1,0,0,2,0,2,2,0,2,1,0,2,1,1,2,20,14.19,7.32,8.41
0,0,1,1,2,0,1,0,1,0,0,2,1,0,0,2,12.17,2.58,3.99,10.12
0,0,0,1,2,0,1,1,1,2,1,0,2,1,2,0,16.47,6.5,5,10.96
2,2,1,1,2,2,1,0,0,2,0,0,0,2,1,0,17.81,6.34,11.19,10.48
1,2,2,0,0,1,0,1,1,2,2,0,0,1,2,1,18.33,10.57,7.85,8.89
2,2,0,0,2,2,1,1,2,1,0,1,1,1,0,1,17.79,8.3,11.24,4.6
0,1,0,1,2,2,0,0,0,2,2,1,0,2,0,1,20.4,12.62,9.03,12.45
0,2,2,1,0,2,2,1,2,2,2,2,1,2,2,1,21.12,20.5,11.44,6.71
0,0,0,2,2,0,2,1,1,2,2,0,2,1,1,0,16.3,14.01,4.96,8.89
0,2,1,1,0,2,1,2,1,0,1,0,2,0,1,2,15.97,4.78,7.59,6.04
2,1,0,0,2,0,0,2,2,2,0,1,1,0,1,1,18.74,14.13,7.17,10.43
0,0,1,1,1,0,0,2,0,1,2,1,1,0,0,0,13.96,10.28,3.5,10.67
1,2,0,1,0,0,0,0,0,0,0,0,2,2,2,1,12.14,2.97,7.19,8.38
0,2,1,2,0,1,2,2,1,1,0,0,1,1,1,2,16.05,10.96,4.5,6.53
1,0,1,2,0,1,0,2,2,2,1,0,0,2,0,0,19.91,14.91,4.07,10.64
1,2,2,2,1,2,2,1,1,0,2,1,2,1,1,2,18.14,12.37,12.67,4.64
0,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,11.8,4.97,1.13,10.48
1,0,0,0,2,1,2,1,0,2,2,0,0,0,0,1,19.16,12.4,3.77,10.39
2,1,1,2,2,0,0,1,1,1,0,0,0,0,2,0,13.21,0.2,4.17,12.67
1,2,2,1,2,2,1,0,0,2,0,0,2,1,2,1,15.83,6.86,11.23,4.46
2,2,2,1,2,2,2,2,2,0,2,1,2,0,1,1,20.43,18.98,11.61,6.53
1,0,0,1,2,0,2,0,0,0,0,2,2,1,2,2,18.08,8.16,9.9,12.09
2,0,2,2,0,1,1,0,1,0,1,2,2,2,2,2,17.54,4.5,8.11,8.55
0,1,1,1,1,0,2,0,0,0,1,0,2,0,2,1,13.56,4.84,3.53,10.26
2,0,2,0,1,0,1,2,0,1,0,0,2,2,0,2,12.78,6.77,5.05,4.89
1,2,1,2,1,2,0,0,1,1,0,0,1,2,2,1,14.83,2.88,10.57,4.61
2,2,1,1,0,1,2,0,0,2,0,2,0,0,0,1,18.87,10.94,5.85,12.56
2,1,1,1,0,2,1,1,0,2,1,2,2,0,2,0,19.27,6.78,11.34,10.78
1,0,1,1,0,2,2,0,1,2,2,0,0,1,1,0,23.5,14.41,11.9,12.22
1,1,0,0,2,2,1,2,1,0,1,1,0,1,1,2,23.84,8.3,13.88,12.22
2,2,0,1,1,1,1,0,2,2,2,2,0,0,1,2,23.99,14.32,7.77,14.82
1,0,2,0,0,1,1,1,1,2,2,2,1,2,2,1,21.36,12.45,9.19,8.42
2,2,1,0,2,2,1,2,1,2,2,0,2,2,2,0,18.51,14.74,11.9,4.35
2,1,1,2,2,0,0,0,2,0,2,2,1,0,0,0,12.79,10.61,4.74,8.95
1,2,0,1,2,2,0,1,1,2,2,1,2,2,0,1,20.07,12.05,11.96,6.67
2,1,2,1,1,0,2,0,1,1,1,1,2,1,1,1,19.1,8.56,9.82,10.38
0,2,0,1,1,0,2,0,0,2,2,0,2,0,1,1,14.66,12.59,3.22,8.47
0,2,0,2,1,0,1,1,0,1,1,1,2,2,2,2,14.29,4.52,6.69,8.81
0,2,2,1,1,1,0,0,1,2,1,2,0,0,0,2,14.97,6.02,3.76,10.54
1,1,0,1,2,0,1,0,2,2,0,0,1,2,1,0,17.12,10.7,7.08,10.49
1,1,1,2,1,2,2,1,1,2,0,2,0,0,0,2,20.45,10.31,8.73,10.9
1,2,0,0,2,1,0,2,0,1,2,0,1,0,1,2,15.69,8.03,5.05,6.7
2,1,0,2,2,1,0,2,1,0,0,1,2,1,0,2,17.25,8.98,6.25,8.41
0,1,0,0,2,0,0,2,2,2,1,2,2,0,0,0,13.94,14.13,3.94,8.96
0,0,2,0,2,2,2,2,0,2,2,1,2,2,2,1,20.15,20.58,11.64,6.01
0,1,0,1,1,1,1,2,0,2,2,2,0,2,2,1,25.78,16.26,7.73,16.1
1,0,1,0,2,2,0,1,2,2,1,0,1,2,2,2,20.77,10.04,11.94,6.31
2,1,0,1,1,2,1,1,0,1,2,0,2,1,1,2,21.7,6.27,11.56,8.21
2,0,2,2,0,1,0,0,0,1,0,1,2,1,1,2,15.34,4.52,8.29,8.01
1,0,0,1,0,2,1,0,0,2,1,2,0,2,1,1,24.66,8.31,13.21,14.44
0,0,0,1,1,1,1,1,2,0,2,1,0,0,1,0,20.46,10.3,5.48,16.46
2,0,2,2,2,2,0,2,0,0,0,0,0,1,0,2,14.19,6.91,8.8,6.23
2,1,1,2,2,1,1,0,2,2,2,1,0,2,1,2,25.31,16.24,8.29,14.1
2,1,0,2,2,0,2,2,1,1,0,1,2,1,0,1,18.26,12.02,6.79,8.62
2,0,0,2,2,2,2,1,1,0,2,2,0,1,2,2,24.93,12.9,12.76,12.2
1,0,0,0,2,1,0,0,0,1,0,2,0,2,1,2,19.24,4.83,9.62,14.97
1,1,1,2,2,2,1,2,2,1,0,2,1,2,1,1,22.94,12.9,12.29,8.39
0,0,0,1,0,1,0,0,1,0,0,1,2,0,2,1,15.91,2.01,5.19,12.01
0,2,0,0,1,2,2,2,0,1,0,2,2,2,1,0,15.98,12.99,11.3,6.99
1,1,1,0,0,0,1,0,1,0,0,2,1,1,2,0,14.12,4.32,9.02,10.67
2,0,1,1,0,2,0,2,0,2,1,0,1,0,1,0,17.21,8.19,9.36,8.17
0,2,2,0,1,2,2,2,1,0,0,0,1,0,2,2,11.19,8.38,7.12,2.73
1,2,0,0,0,2,1,0,2,2,0,2,1,0,2,1,17.4,10.67,11.91,6.31
0,1,0,0,2,2,2,1,0,0,2,2,1,2,1,1,19.71,12.77,11.58,8.4
0,1,2,2,0,2,2,0,1,1,0,1,2,1,2,0,14.86,8.89,10.81,6.95
0,1,0,1,2,2,0,0,2,0,1,2,1,2,0,0,15.81,8.1,9.95,8.37
2,2,2,0,1,2,0,2,2,1,0,1,1,1,2,2,17.29,12.24,13.67,4.72
2,2,0,2,1,1,0,1,0,2,2,2,1,0,0,1,15.48,10.18,4.97,6.87
2,1,2,1,2,0,0,0,0,0,2,0,0,0,2,2,14.47,4.79,5.31,12.77
2,1,2,2,1,1,2,0,0,1,0,0,0,1,2,0,15.94,6.99,6.79,10.22
1,1,0,1,2,1,1,1,1,0,2,0,2,0,2,2,19.15,4.15,5.87,10.46
0,2,0,2,2,2,2,0,1,1,2,1,0,2,2,2,20.84,12.05,10.65,10.67
0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,11.89,6.63,3.51,12.97
1,2,1,0,2,0,1,2,0,0,1,0,2,0,2,0,10.82,4.5,5.99,6.8
2,0,1,2,2,1,0,0,2,2,0,0,2,2,1,1,18.05,10.58,6.3,8.67
2,0,0,0,2,1,0,2,0,2,1,2,0,0,0,2,19.08,10.51,5.41,12.27
2,0,0,0,1,0,1,1,2,0,2,1,0,2,1,1,22.95,12.82,9.71,14.88
2,2,0,2,2,0,1,0,0,1,2,2,2,1,0,0,12.36,8.24,6.68,6.75
1,1,2,1,2,0,1,2,1,0,0,0,2,0,1,1,14.34,4.9,5.97,8.97
1,0,1,1,2,1,2,1,0,0,2,2,2,0,2,2,21.34,10.2,7.56,12.15
0,1,2,2,0,1,1,2,2,0,1,0,0,2,2,2,18.31,10.52,4.51,10.85
1,1,0,0,1,0,2,0,2,2,0,2,2,0,2,0,16.23,14.76,7.86,10.03
0,1,0,1,2,1,2,1,1,0,2,1,0,0,1,2,22.94,10.1,5.1,16.46
1,1,2,2,1,1,0,0,2,1,0,2,0,1,0,0,15.98,8.83,6.21,10.7
2,0,1,0,1,2,0,1,1,0,2,1,2,2,0,0,16.22,8.27,11.62,6.83
1,0,0,1,0,1,1,1,0,2,2,0,1,0,2,0,18.04,8.94,5.17,10.44
0,0,1,1,2,1,2,0,0,0,2,2,0,2,2,2,22.34,12.06,7.97,16.57
0,1,0,2,2,2,2,0,0,2,0,0,1,2,0,0,12.75,10.34,6.12,4.9
1,1,2,0,1,2,0,1,1,2,0,0,0,0,1,2,17,4.79,9.65,8.61
1,0,0,1,2,0,0,0,2,1,2,0,0,1,0,2,19.92,10.28,5.92,12.21
0,2,1,0,2,0,1,1,1,2,0,1,0,1,2,2,17.69,8.74,7.61,12.06
2,2,0,1,1,1,1,1,1,2,0,1,1,0,2,1,19.09,6.31,7.29,10.59
1,2,1,2,1,0,0,2,1,1,1,0,0,0,1,2,15.75,4.77,4.23,10.15
2,0,1,0,2,2,1,0,2,1,2,0,1,0,0,1,16.96,8.99,7.95,4.7
2,0,0,0,0,0,1,0,2,2,0,1,0,2,1,2,21.9,12.8,9.62,14.24
0,0,0,1,1,2,1,0,2,2,1,1,1,0,1,2,20.75,10.95,9.86,10.49
2,0,0,2,1,2,0,1,1,1,1,1,1,0,0,1,16.5,2.11,8.5,6.77
2,0,0,0,0,2,0,2,0,0,1,1,1,1,0,1,17.66,8.35,11.22,6.85
