ENERGY,TOTFAT,CHOL,TOTALCARB,ADDSUG,PROT,VITD,VITA,VITB2,VITB12,VITC,CALC,SOD,IRON,POT,PHOS,HLTI,VIT_ESS,PROT_IN,LOW_SOD
0,2,1,0,0,1,1,0,0,2,2,1,2,1,1,2,0.519,0.487,0.54,0.471
0,2,2,0,2,2,1,1,1,0,1,2,0,0,2,2,0.4,0.113,0.67,0.459
0,2,0,0,2,2,2,1,1,2,1,1,0,1,1,1,0.694,0.521,0.829,0.605
0,2,1,1,1,2,2,2,2,0,2,2,1,0,0,2,0.593,0.755,0.5,0.358
2,2,2,0,0,1,0,2,0,2,1,2,2,1,2,1,0.527,0.516,0.649,0.334
0,1,0,1,1,0,2,0,2,1,2,0,0,1,1,0,0.594,0.582,0.358,0.856
2,1,0,2,0,1,1,2,2,1,0,1,2,2,0,2,0.651,0.49,0.446,0.464
2,1,0,1,2,1,2,0,1,0,0,2,0,1,0,2,0.695,0.346,0.516,0.857
2,2,0,0,1,2,1,1,0,2,2,1,0,2,2,1,0.727,0.522,0.935,0.591
1,2,2,0,0,1,1,2,0,1,0,0,1,2,1,2,0.397,0.244,0.539,0.254
2,0,2,0,1,1,2,2,2,0,1,2,2,2,0,2,0.609,0.653,0.522,0.37
1,2,2,2,1,2,1,1,0,1,1,0,1,2,2,2,0.404,0.093,0.743,0.12
1,0,1,2,1,1,2,2,2,0,0,0,1,0,2,0,0.489,0.509,0.304,0.496
0,0,2,0,1,0,2,0,0,2,1,2,1,2,1,0,0.367,0.517,0.519,0.449
1,2,2,1,2,1,1,2,2,0,0,2,0,2,0,1,0.607,0.516,0.5,0.606
0,0,1,2,2,1,1,0,2,2,1,0,0,1,0,0,0.51,0.418,0.163,0.617
1,2,0,2,2,0,1,2,0,0,0,0,0,1,0,1,0.349,0.274,0.31,0.465
1,0,0,0,0,2,2,2,1,0,2,2,2,1,2,0,0.706,0.679,0.96,0.484
1,0,0,1,0,2,1,0,2,0,1,1,2,1,1,1,0.747,0.347,1,0.592
1,1,0,2,2,2,1,1,1,2,0,2,0,1,0,2,0.7,0.345,0.729,0.572
0,2,0,2,0,2,2,0,1,2,2,1,1,0,1,2,0.531,0.574,0.582,0.363
0,0,2,0,2,1,0,2,0,2,0,0,1,1,1,2,0.416,0.425,0.35,0.353
0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0.254,0.023,0.108,0.503
1,1,2,0,0,0,1,1,0,1,1,1,1,1,1,2,0.474,0.177,0.664,0.502
0,2,2,2,1,0,2,1,0,1,0,2,1,1,0,2,0.265,0.355,0.291,0.249
2,0,0,0,2,2,1,1,2,0,2,0,2,1,1,2,0.672,0.429,0.788,0.359
2,1,0,2,1,2,1,2,1,0,0,0,0,0,0,1,0.487,0.171,0.423,0.507
1,0,2,0,1,1,2,1,0,2,2,1,0,0,2,1,0.683,0.607,0.519,0.737
0,1,0,0,1,2,2,1,1,2,1,1,2,0,1,2,0.605,0.419,0.656,0.474
1,1,2,2,0,0,0,2,1,1,0,2,0,1,2,2,0.581,0.349,0.568,0.705
0,0,1,0,2,1,0,2,2,0,0,0,1,2,1,2,0.506,0.436,0.416,0.489
0,2,1,1,2,1,0,2,0,1,1,2,0,2,2,2,0.639,0.325,0.518,0.866
1,0,0,1,1,1,2,2,0,0,2,0,1,2,1,1,0.734,0.569,0.55,0.584
1,1,0,1,1,1,2,0,0,1,0,2,2,2,2,0,0.608,0.337,0.667,0.736
1,0,2,1,0,1,2,1,1,2,0,0,2,1,0,0,0.48,0.409,0.4,0.34
1,0,1,2,0,2,0,1,2,1,0,0,2,0,2,0,0.394,0.196,0.581,0.374
2,2,2,0,2,2,2,0,2,2,1,2,0,0,1,2,0.612,0.574,0.798,0.493
2,0,0,2,0,2,2,1,1,1,1,1,2,1,1,1,0.729,0.343,0.904,0.496
1,1,0,0,1,2,0,2,1,1,0,2,2,1,1,0,0.555,0.328,0.996,0.479
2,2,1,2,2,2,2,2,0,1,1,0,2,1,2,2,0.56,0.432,0.735,0.219
2,0,2,1,1,2,2,1,2,0,2,1,1,0,2,0,0.619,0.576,0.846,0.465
0,2,2,1,1,1,1,0,2,2,1,1,2,2,2,1,0.567,0.523,0.523,0.506
2,0,2,0,0,1,1,1,1,1,2,2,1,0,0,2,0.499,0.245,0.397,0.375
1,0,1,0,2,2,0,0,1,1,1,2,1,0,1,1,0.516,0.097,0.819,0.475
1,1,2,0,1,0,2,1,2,1,2,0,1,2,2,1,0.575,0.568,0.526,0.378
0,0,2,2,0,1,0,2,0,1,1,2,0,2,1,1,0.579,0.324,0.447,0.731
2,0,0,2,1,0,1,2,2,1,0,2,2,2,0,1,0.56,0.488,0.476,0.467
2,0,0,2,0,0,0,1,1,0,2,2,1,1,2,2,0.586,0.336,0.638,0.576
1,1,2,1,2,2,0,2,2,0,0,2,1,0,0,0,0.408,0.421,0.704,0.383
1,1,2,0,0,2,1,0,2,1,2,0,2,1,1,0,0.483,0.413,0.811,0.249
1,2,2,1,2,0,1,2,0,1,0,0,2,0,1,1,0.322,0.171,0.385,0.379
0,2,1,1,0,1,2,0,1,2,0,0,2,1,2,1,0.54,0.422,0.417,0.454
0,2,1,2,0,1,0,1,0,1,2,0,1,2,2,1,0.393,0.268,0.322,0.342
2,0,0,2,1,0,1,1,0,2,0,0,2,1,2,1,0.503,0.248,0.442,0.494
0,1,2,1,0,0,0,0,1,0,1,2,0,0,2,1,0.389,0.085,0.362,0.878
0,2,1,2,2,0,1,1,0,0,1,2,2,1,2,0,0.297,0.17,0.472,0.471
2,0,1,2,0,2,2,2,1,2,2,2,1,1,0,1,0.78,0.83,0.727,0.367
0,1,2,2,0,0,0,2,0,2,0,2,2,0,1,0,0.254,0.442,0.336,0.448
1,2,0,1,2,0,1,1,0,2,0,0,2,2,0,2,0.405,0.275,0.396,0.338
1,1,0,1,0,0,2,2,2,0,1,2,0,1,1,1,0.872,0.682,0.677,0.951
1,1,2,1,0,1,1,1,2,0,2,1,1,0,1,1,0.674,0.41,0.565,0.615
0,1,0,0,2,2,0,2,2,1,2,1,2,2,0,2,0.618,0.678,0.675,0.38
0,1,1,0,1,0,2,0,0,1,2,1,0,2,0,0,0.444,0.503,0.354,0.719
2,2,1,0,1,1,1,2,1,2,0,0,1,0,0,1,0.39,0.349,0.215,0.212
2,0,0,1,0,0,1,2,2,1,0,1,2,0,1,1,0.638,0.406,0.534,0.744
1,0,1,0,1,0,1,0,2,2,0,2,2,1,0,1,0.547,0.485,0.561,0.468
0,0,1,2,1,1,1,1,2,1,0,1,0,0,1,1,0.595,0.246,0.28,0.873
2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,0.708,0.843,0.885,0.219
1,0,1,0,1,2,1,0,0,1,2,2,2,1,1,1,0.67,0.326,0.974,0.449
0,2,2,1,2,0,1,0,2,2,1,0,0,2,0,0,0.317,0.431,0.27,0.458
1,1,2,1,1,2,2,0,1,0,2,0,2,1,1,1,0.596,0.434,0.846,0.376
1,2,1,0,1,0,2,0,2,2,1,2,1,0,2,2,0.525,0.583,0.556,0.479
1,1,1,2,1,0,1,2,2,0,2,1,1,1,1,1,0.695,0.681,0.585,0.619
2,2,1,1,0,0,0,0,0,1,2,0,1,2,1,0,0.379,0.242,0.518,0.448
2,2,0,0,2,1,2,0,1,2,0,0,2,2,0,2,0.444,0.406,0.381,0.243
0,2,0,2,2,1,0,1,0,1,0,2,2,2,2,0,0.31,0.167,0.479,0.46
1,2,1,2,0,2,0,1,1,2,2,2,1,2,2,2,0.634,0.513,0.887,0.347
1,2,2,0,2,1,2,0,1,1,1,0,1,1,0,0,0.306,0.277,0.401,0.108
2,2,0,1,2,1,0,0,0,0,1,0,0,1,1,2,0.548,0.092,0.524,0.73
1,1,0,2,1,1,0,1,1,1,0,2,2,0,2,1,0.551,0.095,0.429,0.623
2,2,0,2,1,1,2,0,1,2,2,0,0,1,1,0,0.626,0.607,0.473,0.631
1,1,0,1,2,1,2,2,2,2,1,1,1,1,0,0,0.763,0.83,0.548,0.589
0,1,0,2,0,1,1,0,2,1,0,1,1,0,2,1,0.491,0.255,0.347,0.626
2,1,2,0,0,2,1,2,0,2,2,2,1,1,2,1,0.683,0.659,0.962,0.327
0,2,1,0,1,0,2,2,0,1,2,0,2,1,0,2,0.375,0.591,0.265,0.235
0,1,1,1,2,1,0,1,1,1,1,2,2,1,1,0,0.585,0.188,0.562,0.725
0,1,2,1,1,1,2,0,0,1,0,0,0,1,2,1,0.53,0.264,0.373,0.71
2,1,0,0,0,1,2,2,1,2,1,0,2,2,0,0,0.569,0.594,0.389,0.326
0,1,1,2,0,0,0,2,0,2,2,2,1,0,1,2,0.482,0.581,0.304,0.593
2,1,1,2,1,2,0,0,1,0,1,0,2,2,2,2,0.475,0.101,0.716,0.359
1,0,1,0,2,2,0,1,2,1,1,2,1,0,2,1,0.602,0.271,0.803,0.482
2,1,2,0,0,2,0,1,0,1,2,2,0,1,0,0,0.478,0.341,0.815,0.464
0,0,0,2,1,2,1,2,1,1,0,0,0,0,1,0,0.441,0.18,0.471,0.627
0,0,1,2,1,0,1,0,1,0,1,1,0,1,0,0,0.386,0.198,0.345,0.73
1,0,1,1,2,1,0,1,1,1,0,1,2,1,0,1,0.607,0.183,0.552,0.587
1,1,0,0,0,2,2,2,2,1,0,1,0,2,2,2,0.843,0.659,0.999,0.698
1,2,2,0,1,2,2,1,2,2,1,2,1,1,0,1,0.589,0.666,0.794,0.129
2,1,0,2,0,2,2,2,2,2,0,1,0,2,0,1,0.806,0.826,0.712,0.587
2,1,1,1,0,0,0,1,1,1,0,2,0,2,0,0,0.54,0.197,0.563,0.844
2,1,2,1,1,2,1,0,2,0,0,2,1,2,1,0,0.522,0.336,0.948,0.496
0,2,1,1,1,0,2,2,1,1,2,1,1,0,2,1,0.582,0.596,0.402,0.612
0,2,1,2,1,2,2,1,1,0,2,1,1,0,2,2,0.476,0.443,0.582,0.383
1,0,1,2,2,1,0,1,0,0,0,0,0,1,2,1,0.552,0.078,0.47,0.717
1,2,2,1,0,2,0,2,0,1,2,1,1,1,0,0,0.458,0.524,0.83,0.211
2,0,1,0,2,1,0,2,2,1,0,2,1,2,2,0,0.614,0.511,0.666,0.601
2,0,0,0,1,1,0,0,2,2,2,2,0,1,1,0,0.753,0.651,0.65,0.823
1,0,2,0,0,0,1,2,2,0,2,0,1,1,1,1,0.538,0.588,0.547,0.364
0,0,2,2,2,0,2,2,1,0,2,2,2,2,1,2,0.524,0.66,0.485,0.457
0,1,2,2,0,1,0,0,0,2,1,2,0,2,1,0,0.468,0.349,0.478,0.704
2,1,2,1,1,0,0,1,0,0,1,2,0,2,1,1,0.586,0.165,0.645,0.85
0,2,2,2,2,2,1,0,0,0,1,1,1,0,1,1,0.248,0.095,0.625,0.22
1,1,2,2,2,1,1,1,1,0,2,1,1,1,1,0,0.539,0.329,0.606,0.499
1,0,1,0,1,2,2,1,2,1,1,2,2,1,0,0,0.629,0.512,0.835,0.348
2,2,0,0,0,2,0,0,1,2,1,1,0,0,2,1,0.563,0.271,0.851,0.627
2,2,2,0,2,2,2,1,1,2,1,2,2,0,0,2,0.453,0.407,0.673,0.13
2,0,1,2,2,1,2,1,0,1,2,0,2,1,0,0,0.484,0.407,0.315,0.34
0,2,1,2,0,1,1,2,1,1,0,2,1,0,2,1,0.469,0.259,0.347,0.49
2,0,0,1,2,0,1,0,2,2,1,0,0,0,0,0,0.492,0.339,0.273,0.75
2,0,0,1,1,0,0,1,1,0,2,0,2,1,2,2,0.57,0.275,0.555,0.628
2,2,2,1,2,0,1,0,2,1,0,0,1,2,1,2,0.412,0.272,0.538,0.384
1,1,1,1,1,2,1,0,2,1,1,1,1,2,0,0,0.594,0.334,0.843,0.471
1,1,0,0,1,1,1,0,2,0,1,2,1,1,0,1,0.563,0.326,0.563,0.466
1,1,0,1,1,1,0,0,2,1,2,0,0,1,1,1,0.779,0.431,0.495,0.822
1,0,0,0,1,1,0,0,2,2,0,1,1,1,0,2,0.563,0.514,0.554,0.483
2,1,0,2,0,2,2,2,2,0,0,0,1,2,1,1,0.637,0.58,0.772,0.348
1,2,1,2,0,2,0,1,2,1,1,1,2,2,2,1,0.596,0.354,0.917,0.383
0,1,1,0,0,0,1,2,2,2,1,0,2,0,2,0,0.391,0.518,0.231,0.461
2,0,0,2,1,1,2,2,1,0,1,0,0,1,0,2,0.662,0.44,0.287,0.584
1,2,2,1,0,2,2,2,2,0,0,2,1,2,0,2,0.584,0.661,0.83,0.26
1,1,0,0,1,2,0,1,0,0,0,0,2,1,0,1,0.364,0.105,0.658,0.263
2,2,0,2,1,0,0,2,0,0,0,2,0,2,0,2,0.4,0.346,0.439,0.625
1,1,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0.297,0.18,0.138,0.593
0,2,0,0,2,0,0,1,0,0,1,0,2,2,1,2,0.237,0.11,0.357,0.326
0,1,2,0,1,0,2,1,2,2,1,0,1,2,2,1,0.493,0.604,0.381,0.374
1,1,0,1,0,2,0,0,2,1,2,1,1,2,0,1,0.677,0.496,0.819,0.456
0,2,1,0,1,2,2,0,0,0,0,0,2,2,2,2,0.308,0.259,0.667,0.238
1,0,1,2,2,1,0,0,1,2,0,2,0,1,2,2,0.712,0.331,0.586,0.842
1,0,0,2,1,0,1,2,2,1,0,1,1,0,0,2,0.497,0.424,0.277,0.463
1,0,1,0,2,2,1,2,2,0,2,1,1,1,0,2,0.701,0.655,0.831,0.348
2,1,0,2,2,2,1,2,2,0,1,2,2,2,2,2,0.734,0.495,0.892,0.497
1,0,1,1,2,1,2,0,0,2,0,0,1,1,1,2,0.649,0.444,0.498,0.611
0,0,1,0,1,0,1,2,1,0,0,0,1,2,1,2,0.416,0.244,0.373,0.455
0,1,0,2,2,2,1,0,1,1,0,0,0,1,1,0,0.459,0.106,0.595,0.604
2,1,2,2,1,0,2,2,1,2,1,0,0,0,2,1,0.556,0.515,0.325,0.592
1,2,1,0,1,0,0,1,0,1,2,1,0,1,0,0,0.405,0.322,0.549,0.579
1,2,2,1,0,1,1,0,0,1,2,0,0,0,2,2,0.479,0.177,0.371,0.584
0,0,2,1,1,2,1,2,0,2,0,2,2,1,2,1,0.623,0.52,0.814,0.478
2,2,2,1,0,0,0,2,2,2,0,1,0,1,1,2,0.674,0.654,0.68,0.719
2,0,1,1,1,2,0,1,0,1,0,0,1,1,0,0,0.398,0.081,0.673,0.332
2,2,2,1,1,0,0,2,0,0,0,2,1,0,0,1,0.251,0.26,0.413,0.353
0,1,0,1,0,0,0,1,1,0,1,2,0,1,1,1,0.609,0.165,0.537,0.994
1,1,0,1,0,1,0,1,2,1,1,0,0,1,1,2,0.793,0.264,0.508,0.822
0,2,0,0,0,0,2,2,0,2,2,2,1,0,1,1,0.502,0.748,0.39,0.486
1,0,2,1,0,2,1,0,1,0,1,1,2,2,2,1,0.603,0.166,0.982,0.459
1,1,2,0,2,0,1,2,0,0,2,0,2,0,2,1,0.367,0.328,0.402,0.364
0,0,0,1,2,2,0,2,2,0,2,1,0,1,0,1,0.721,0.674,0.688,0.732
2,2,1,0,2,1,1,2,2,1,2,0,2,0,1,2,0.587,0.516,0.417,0.356
2,2,2,0,2,2,0,2,1,1,2,1,1,1,0,2,0.498,0.506,0.822,0.098
0,2,1,1,2,2,1,0,2,2,2,1,0,2,1,2,0.793,0.662,0.786,0.717
2,2,1,0,0,0,0,1,2,0,2,0,0,2,0,0,0.36,0.412,0.369,0.456
0,2,1,0,0,2,1,0,0,0,1,2,0,2,2,1,0.492,0.174,0.816,0.611
2,1,0,2,2,1,1,2,2,1,0,2,1,2,0,0,0.582,0.488,0.442,0.449
1,2,2,1,0,1,2,0,0,2,2,0,1,1,2,2,0.562,0.596,0.545,0.343
1,1,2,0,1,1,1,0,2,2,1,0,2,0,1,2,0.476,0.34,0.391,0.365
0,0,2,2,0,2,1,2,2,2,2,1,2,0,0,2,0.53,0.757,0.437,0.254
2,2,2,1,0,2,2,2,1,2,2,2,0,2,0,0,0.681,0.831,0.785,0.461
2,2,0,2,0,2,1,2,2,0,2,1,0,1,2,1,0.768,0.675,0.878,0.628
2,1,2,0,2,1,1,1,0,0,1,2,2,0,0,0,0.297,0.089,0.364,0.338
0,1,0,1,2,0,0,1,1,1,2,2,0,1,0,2,0.6,0.35,0.352,0.838
2,2,2,1,1,1,0,2,0,2,1,0,2,0,1,2,0.458,0.345,0.415,0.37
2,0,1,0,1,1,0,2,1,0,2,0,0,1,1,0,0.607,0.427,0.496,0.701
0,0,1,1,2,1,2,2,1,1,1,1,1,2,1,1,0.789,0.522,0.526,0.754
0,0,2,1,2,0,1,2,1,0,2,1,1,1,0,0,0.412,0.497,0.363,0.456
0,2,1,2,1,1,1,0,0,2,1,2,1,1,2,0,0.424,0.357,0.461,0.472
0,1,0,0,2,0,2,2,0,1,0,0,0,2,1,1,0.513,0.428,0.417,0.703
2,1,1,2,2,0,2,2,2,1,1,2,2,2,0,2,0.662,0.673,0.475,0.478
1,1,0,0,0,1,2,0,2,0,0,1,2,0,1,0,0.506,0.433,0.549,0.613
0,0,0,0,0,2,0,0,2,2,2,0,2,1,0,0,0.391,0.583,0.532,0.204
0,0,0,2,1,0,0,1,1,2,0,1,1,0,0,2,0.337,0.27,0.195,0.506
0,1,2,2,0,0,0,0,1,2,1,1,0,2,0,2,0.42,0.354,0.326,0.615
2,1,2,1,1,0,1,0,2,0,0,1,1,1,0,2,0.451,0.347,0.507,0.487
2,2,0,2,1,0,2,2,1,1,0,2,0,0,0,0,0.4,0.426,0.336,0.592
1,1,0,2,2,0,0,1,2,0,2,1,0,1,2,2,0.695,0.515,0.636,0.833
1,1,0,1,2,0,1,0,1,1,2,2,0,0,0,2,0.633,0.258,0.368,0.864
0,1,0,2,0,1,2,2,2,2,2,1,2,0,1,1,0.754,0.908,0.276,0.597
0,1,1,2,1,2,1,1,0,1,2,2,0,2,1,2,0.683,0.35,0.751,0.725
1,2,0,0,2,0,1,2,0,1,0,0,0,0,0,2,0.307,0.195,0.246,0.457
2,2,2,1,2,2,0,2,1,0,0,0,0,2,0,0,0.382,0.275,0.653,0.326
1,1,2,0,0,2,0,1,2,0,2,2,1,2,2,2,0.632,0.514,0.948,0.375
1,2,2,1,2,2,1,1,0,1,2,2,2,1,2,1,0.608,0.335,0.956,0.341
0,0,2,2,1,2,1,1,0,2,1,0,1,1,2,1,0.44,0.265,0.634,0.209
2,1,0,0,2,0,2,2,0,2,1,0,2,1,1,2,0.634,0.574,0.516,0.473
0,0,1,1,2,0,1,0,1,0,0,2,1,0,0,2,0.314,0.101,0.275,0.578
0,0,0,1,2,0,1,1,1,2,1,0,2,1,2,0,0.49,0.261,0.348,0.63
2,2,1,1,2,2,1,0,0,2,0,0,0,2,1,0,0.545,0.254,0.797,0.6
1,2,2,0,0,1,0,1,1,2,2,0,0,1,2,1,0.566,0.426,0.555,0.502
2,2,0,0,2,2,1,1,2,1,0,1,1,1,0,1,0.544,0.334,0.801,0.239
0,1,0,1,2,2,0,0,0,2,2,1,0,2,0,1,0.65,0.51,0.64,0.721
0,2,2,1,0,2,2,1,2,2,2,2,1,2,2,1,0.68,0.831,0.815,0.369
0,0,0,2,2,0,2,1,1,2,2,0,2,1,1,0,0.483,0.567,0.345,0.502
0,2,1,1,0,2,1,2,1,0,1,0,2,0,1,2,0.469,0.191,0.536,0.327
2,1,0,0,2,0,0,2,2,2,0,1,1,0,1,1,0.583,0.571,0.505,0.597
0,0,1,1,1,0,0,2,0,1,2,1,1,0,0,0,0.387,0.415,0.239,0.612
1,2,0,1,0,0,0,0,0,0,0,0,2,2,2,1,0.313,0.117,0.507,0.471
0,2,1,2,0,1,2,2,1,1,0,0,1,1,1,2,0.473,0.442,0.312,0.357
1,0,1,2,0,1,0,2,2,2,1,0,0,2,0,0,0.63,0.603,0.281,0.61
1,2,2,2,1,2,2,1,1,0,2,1,2,1,1,2,0.558,0.5,0.904,0.241
0,2,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0.299,0.198,0.067,0.6
1,0,0,0,2,1,2,1,0,2,2,0,0,0,0,1,0.6,0.501,0.259,0.595
2,1,1,2,2,0,0,1,1,1,0,0,0,0,2,0,0.357,0.004,0.288,0.735
1,2,2,1,2,2,1,0,0,2,0,0,2,1,2,1,0.464,0.275,0.8,0.23
2,2,2,1,2,2,2,2,2,0,2,1,2,0,1,1,0.652,0.769,0.827,0.357
1,0,0,1,2,0,2,0,0,0,0,2,2,1,2,2,0.556,0.328,0.703,0.699
2,0,2,2,0,1,1,0,1,0,1,2,2,2,2,2,0.533,0.179,0.574,0.482
0,1,1,1,1,0,2,0,0,0,1,0,2,0,2,1,0.371,0.193,0.241,0.587
2,0,2,0,1,0,1,2,0,1,0,0,2,2,0,2,0.339,0.272,0.352,0.257
1,2,1,2,1,2,0,0,1,1,0,0,1,2,2,1,0.423,0.113,0.752,0.24
2,2,1,1,0,1,2,0,0,2,0,2,0,0,0,1,0.588,0.442,0.41,0.728
2,1,1,1,0,2,1,1,0,2,1,2,2,0,2,0,0.604,0.272,0.808,0.619
1,0,1,1,0,2,2,0,1,2,2,0,0,1,1,0,0.777,0.583,0.848,0.707
1,1,0,0,2,2,1,2,1,0,1,1,0,1,1,2,0.791,0.334,0.992,0.707
2,2,0,1,1,1,1,0,2,2,2,2,0,0,1,2,0.797,0.579,0.549,0.867
1,0,2,0,0,1,1,1,1,2,2,2,1,2,2,1,0.69,0.503,0.652,0.474
2,2,1,0,2,2,1,2,1,2,2,0,2,2,2,0,0.573,0.596,0.848,0.224
2,1,1,2,2,0,0,0,2,0,2,2,1,0,0,0,0.339,0.428,0.329,0.506
1,2,0,1,2,2,0,1,1,2,2,1,2,2,0,1,0.637,0.487,0.853,0.366
2,1,2,1,1,0,2,0,1,1,1,1,2,1,1,1,0.597,0.345,0.698,0.594
0,2,0,1,1,0,2,0,0,2,2,0,2,0,1,1,0.416,0.509,0.219,0.477
0,2,0,2,1,0,1,1,0,1,1,1,2,2,2,2,0.401,0.18,0.471,0.498
0,2,2,1,1,1,0,0,1,2,1,2,0,0,0,2,0.429,0.241,0.258,0.604
1,1,0,1,2,0,1,0,2,2,0,0,1,2,1,0,0.516,0.432,0.499,0.601
1,1,1,2,1,2,2,1,1,2,0,2,0,0,0,2,0.652,0.416,0.619,0.626
1,2,0,0,2,1,0,2,0,1,2,0,1,0,1,2,0.458,0.323,0.352,0.368
2,1,0,2,2,1,0,2,1,0,0,1,2,1,0,2,0.522,0.362,0.439,0.473
0,1,0,0,2,0,0,2,2,2,1,2,2,0,0,0,0.386,0.571,0.271,0.507
0,0,2,0,2,2,2,2,0,2,2,1,2,2,2,1,0.64,0.834,0.83,0.326
0,1,0,1,1,1,1,2,0,2,2,2,0,2,2,1,0.87,0.658,0.546,0.945
1,0,1,0,2,2,0,1,2,2,1,0,1,2,2,2,0.665,0.405,0.851,0.344
2,1,0,1,1,2,1,1,0,1,2,0,2,1,1,2,0.703,0.251,0.824,0.461
2,0,2,2,0,1,0,0,0,1,0,1,2,1,1,2,0.444,0.18,0.587,0.448
1,0,0,1,0,2,1,0,0,2,1,2,0,2,1,1,0.824,0.334,0.943,0.843
0,0,0,1,1,1,1,1,2,0,2,1,0,0,1,0,0.653,0.415,0.383,0.967
2,0,2,2,2,2,0,2,0,0,0,0,0,1,0,2,0.397,0.277,0.624,0.339
2,1,1,2,2,1,1,0,2,2,2,1,0,2,1,2,0.851,0.657,0.587,0.822
2,1,0,2,2,0,2,2,1,1,0,1,2,1,0,1,0.563,0.486,0.478,0.486
2,0,0,2,2,2,2,1,1,0,2,2,0,1,2,2,0.835,0.521,0.911,0.706
1,0,0,0,2,1,0,0,0,1,0,2,0,2,1,2,0.603,0.193,0.683,0.876
1,1,1,2,2,2,1,2,2,1,0,2,1,2,1,1,0.754,0.521,0.877,0.472
0,0,0,1,0,1,0,0,1,0,0,1,2,0,2,1,0.467,0.078,0.362,0.694
0,2,0,0,1,2,2,2,0,1,0,2,2,2,1,0,0.47,0.525,0.805,0.386
1,1,1,0,0,0,1,0,1,0,0,2,1,1,2,0,0.394,0.172,0.64,0.612
2,0,1,1,0,2,0,2,0,2,1,0,1,0,1,0,0.52,0.33,0.664,0.458
0,2,2,0,1,2,2,2,1,0,0,0,1,0,2,2,0.274,0.337,0.502,0.124
1,2,0,0,0,2,1,0,2,2,0,2,1,0,2,1,0.528,0.431,0.849,0.344
0,1,0,0,2,2,2,1,0,0,2,2,1,2,1,1,0.622,0.516,0.825,0.472
0,1,2,2,0,2,2,0,1,1,0,1,2,1,2,0,0.424,0.358,0.769,0.383
0,1,0,1,2,2,0,0,2,0,1,2,1,2,0,0,0.463,0.326,0.707,0.471
2,2,2,0,1,2,0,2,2,1,0,1,1,1,2,2,0.523,0.495,0.977,0.246
2,2,0,2,1,1,0,1,0,2,2,2,1,0,0,1,0.449,0.411,0.346,0.378
2,1,2,1,2,0,0,0,0,0,2,0,0,0,2,2,0.408,0.191,0.371,0.741
2,1,2,2,1,1,2,0,0,1,0,0,0,1,2,0,0.468,0.281,0.478,0.584
1,1,0,1,2,1,1,1,1,0,2,0,2,0,2,2,0.599,0.165,0.411,0.599
0,2,0,2,2,2,2,0,1,1,2,1,0,2,2,2,0.668,0.487,0.758,0.612
0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0.303,0.266,0.24,0.753
1,2,1,0,2,0,1,2,0,0,1,0,2,0,2,0,0.259,0.179,0.42,0.374
2,0,1,2,2,1,0,0,2,2,0,0,2,2,1,1,0.554,0.427,0.442,0.489
2,0,0,0,2,1,0,2,0,2,1,2,0,0,0,2,0.596,0.424,0.378,0.71
2,0,0,0,1,0,1,1,2,0,2,1,0,2,1,1,0.754,0.518,0.69,0.87
2,2,0,2,2,0,1,0,0,1,2,2,2,1,0,0,0.322,0.332,0.47,0.371
1,1,2,1,2,0,1,2,1,0,0,0,2,0,1,1,0.403,0.196,0.418,0.507
1,0,1,1,2,1,2,1,0,0,2,2,2,0,2,2,0.689,0.411,0.534,0.703
0,1,2,2,0,1,1,2,2,0,1,0,0,2,2,2,0.565,0.424,0.313,0.623
1,1,0,0,1,0,2,0,2,2,0,2,2,0,2,0,0.48,0.597,0.555,0.572
0,1,0,1,2,1,2,1,1,0,2,1,0,0,1,2,0.754,0.407,0.355,0.967
1,1,2,2,1,1,0,0,2,1,0,2,0,1,0,0,0.47,0.356,0.436,0.614
2,0,1,0,1,2,0,1,1,0,2,1,2,2,0,0,0.48,0.333,0.828,0.376
1,0,0,1,0,1,1,1,0,2,2,0,1,0,2,0,0.554,0.36,0.36,0.598
0,0,1,1,2,1,2,0,0,0,2,2,0,2,2,2,0.73,0.487,0.563,0.974
0,1,0,2,2,2,2,0,0,2,0,0,1,2,0,0,0.338,0.417,0.429,0.257
1,1,2,0,1,2,0,1,1,2,0,0,0,0,1,2,0.511,0.191,0.685,0.485
1,0,0,1,2,0,0,0,2,1,2,0,0,1,0,2,0.631,0.415,0.415,0.706
0,2,1,0,2,0,1,1,1,2,0,1,0,1,2,2,0.54,0.352,0.537,0.697
2,2,0,1,1,1,1,1,1,2,0,1,1,0,2,1,0.597,0.253,0.514,0.607
1,2,1,2,1,0,0,2,1,1,1,0,0,0,1,2,0.46,0.19,0.292,0.58
2,0,1,0,2,2,1,0,2,1,2,0,1,0,0,1,0.51,0.362,0.562,0.245
2,0,0,0,0,0,1,0,2,2,0,1,0,2,1,2,0.712,0.517,0.683,0.831
0,0,0,1,1,2,1,0,2,2,1,1,1,0,1,2,0.665,0.442,0.701,0.601
2,0,0,2,1,2,0,1,1,1,1,1,1,0,0,1,0.491,0.082,0.602,0.372
2,0,0,0,0,2,0,2,0,0,1,1,1,1,0,1,0.538,0.336,0.799,0.377
